source_id,province,year,subject_type,batch,school_name,major_name,score,rank,quota,source_file,group_code,subject_requirement,admitted_count,average_score,average_rank,equivalent_score,school_yxid,raw_rank
zyfz:2023:101661:4f000f7df2426f74,四川,2023,物理类,专科提前批,河南交通职业技术学院,专业组101（选科：不限）,349,257423,9,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,9,379,239616,487,101661,257423
zyfz:2025:101641:ff74a71c4bb34cda,四川,2025,物理类,专科提前批,长春职业技术大学,专业组101（选科：不限）,384,250680,8,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,8,437,208170,483,101641,250680
zyfz:2025:101676:779dde7d2a69e9fa,四川,2025,物理类,专科提前批,湖南体育职业学院,专业组108（选科：不限）,380,252815,7,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,108,不限,7,397,242786,479,101676,252815
zyfz:2024:101676:aed5b9762d8381ed,四川,2024,物理类,专科提前批,湖南体育职业学院,专业组108（选科：不限）,385,262270,7,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,108,不限,7,408,247174,488,101676,262270
zyfz:2023:101676:f70cdeb6ee95e67b,四川,2023,物理类,专科提前批,湖南体育职业学院,专业组108（选科：不限）,286,279776,10,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,108,不限,10,344,259848,439,101676,279776
zyfz:2025:101644:d0f12816db3f5f8f,四川,2025,物理类,专科提前批,江苏海事职业技术学院,专业组101（选科：不限）,379,253323,14,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,14,418,226578,478,101644,253323
zyfz:2024:101644:f646d7f738624f18,四川,2024,物理类,专科提前批,江苏海事职业技术学院,专业组101（选科：不限）,385,262270,13,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,13,432,225898,488,101644,262270
zyfz:2023:101644:a039508f3285505b,四川,2023,物理类,专科提前批,江苏海事职业技术学院,专业组101（选科：不限）,353,255352,4,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,4,389,232380,490,101644,255352
zyfz:2025:101653:146d1921bcea7522,四川,2025,物理类,专科提前批,山东信息职业技术学院,专业组106（选科：不限）,379,253323,13,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,106,不限,13,405,237142,478,101653,253323
zyfz:2024:101653:320f7b0aaa71505f,四川,2024,物理类,专科提前批,山东信息职业技术学院,专业组106（选科：不限）,383,263380,13,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,106,不限,13,423,234643,486,101653,263380
zyfz:2025:101645:5bf72a6be495d6a4,四川,2025,物理类,专科提前批,浙江交通职业技术学院,专业组101（选科：不限）,377,254358,18,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,18,409,234158,476,101645,254358
zyfz:2024:101645:d210fa1540acb659,四川,2024,物理类,专科提前批,浙江交通职业技术学院,专业组101（选科：不限）,390,259340,18,zyfz.sceeic.cn:/zyfz/chaxun/luqushuju/,101,不限,18,424,233683,493,101645,259340
